sample_id,method,test_role,source_family,sensor_strategy,noise_level,sensor_count_bin,rmse,mae,relative_l2,maximum_absolute_error,source_integral_error,source_peak_value_error,source_peak_location_distance,nonnegative_violation_fraction,boundary_maximum_absolute,source_squared_error_sum,source_absolute_error_sum,source_target_squared_sum,source_valid_node_count,source_global_maximum_absolute,source_integral_error_sum,nonnegative_violation_count,boundary_value_count,boundary_global_maximum_absolute,physics_temperature_rmse,physics_temperature_mae,clean_sensor_residual_rms,noisy_measurement_residual_rms,clean_relative_sensor_residual,noisy_relative_sensor_residual,temperature_squared_error_sum,temperature_absolute_error_sum,temperature_node_count,clean_sensor_squared_error_sum,clean_sensor_count,clean_sensor_reference_squared_sum,noisy_sensor_squared_error_sum,noisy_sensor_count,noisy_sensor_reference_squared_sum
syn-776fccaf0a9375bdef18a78b,identity,test_id,elongated_source,random,0.03,"[40,80)",1.6823067342639026,1.2483014575179494,0.9882277683362263,3.4137539381044824,-1122.8309979390185,-3.404638631017542,6.0,0.0,0.0,2547.1403533347093,1123.4713117661545,2608.187265994754,900,3.4137539381044824,-1122.8309979390185,0,124,0.0,0.06404069306444025,0.049401204487252236,0.07459056078487157,0.07518710814282188,0.9821399585292444,0.9822711336501366,4.199639417010019,50.58683339494629,1024,0.3004425949428875,54,0.31146893856324537,0.3052674664675412,54,0.3163863653879064
syn-776fccaf0a9375bdef18a78b,smoothness,test_id,elongated_source,random,0.03,"[40,80)",1.1696041593509265,1.057441955411777,0.6870538438032662,1.8537834736808656,288.2173383801962,-1.8458177615353049,10.04987562112089,0.0,0.0,1231.176500613889,951.6977598705994,2608.187265994754,900,1.8537834736808656,288.2173383801962,0,124,0.0,0.0166130859392346,0.01296969743383425,0.01825010463478925,0.01851278345015586,0.2403006066794668,0.24185759016108888,0.2826184954105799,13.280970172246272,1024,0.017985581235760825,54,0.31146893856324537,0.01850705015790769,54,0.3163863653879064
syn-9e281afeaff6e9e3641eafc7,full_residual_attention,test_id,overlapping_hotspots,regular_grid,0.0,"[120,161)",0.06600694564922663,0.03684743337991016,0.20877997421255698,0.2730563821171309,-21.81870950778702,0.14878307979796168,2.0,0.0,0.0,3.9212251865459624,33.16269004191914,89.9588933639112,900,0.2730563821171309,-21.81870950778702,0,124,0.0,0.0009531923564824564,0.0007272296954670561,0.0009882724913277956,0.0009882724913277956,0.08571104908232477,0.08571104908232477,0.0009303814844995361,0.7446832081582655,1024,0.00012599204470786698,129,0.017150212380156862,0.00012599204470786698,129,0.017150212380156862
syn-9e281afeaff6e9e3641eafc7,residual_no_attention,test_id,overlapping_hotspots,regular_grid,0.0,"[120,161)",0.047933709931868004,0.0267470221170894,0.15161432823554444,0.214420571435825,-10.481568396293909,0.0846997420141482,2.23606797749979,0.0,0.0,2.0678764930492153,24.07231990538046,89.9588933639112,900,0.214420571435825,-10.481568396293909,0,124,0.0,0.0005003648275878307,0.0003603893670127105,0.0005228002697844266,0.0005228002697844266,0.04534150244690244,0.04534150244690244,0.0002563737197434876,0.36903871182101555,1024,3.5258295749180334e-05,129,0.017150212380156862,3.5258295749180334e-05,129,0.017150212380156862
syn-9e281afeaff6e9e3641eafc7,direct_sparse_mask,test_id,overlapping_hotspots,regular_grid,0.0,"[120,161)",0.04771675445169836,0.026980268687818176,0.15092809803492582,0.2404923715148909,10.34326805154106,0.10325514476988551,2.23606797749979,0.0,0.0,2.049199789863308,24.282241819036358,89.9588933639112,900,0.2404923715148909,10.34326805154106,0,124,0.0,0.0009658049478692223,0.0006206188205310672,0.0009978897027146205,0.0009978897027146205,0.08654513207506673,0.08654513207506673,0.0009551658980645592,0.6355136722238128,1024,0.00012845611778311973,129,0.017150212380156862,0.00012845611778311973,129,0.017150212380156862
syn-9e281afeaff6e9e3641eafc7,identity,test_id,overlapping_hotspots,regular_grid,0.0,"[120,161)",0.17683102285101118,0.10969359591667309,0.5593165390049638,0.7093825302316825,-24.07212728672522,-0.6766239072064787,2.0,0.0,0.0,28.14228957828136,98.72423632500578,89.9588933639112,900,0.7093825302316825,-24.07212728672522,0,124,0.0,0.0033944245295979493,0.0019253619975650137,0.0034888505276930016,0.0034888505276930016,0.30258156676831405,0.30258156676831405,0.01179864871642753,1.971570685506574,1024,0.0015701980625913018,129,0.017150212380156862,0.0015701980625913018,129,0.017150212380156862
syn-9e281afeaff6e9e3641eafc7,smoothness,test_id,overlapping_hotspots,regular_grid,0.0,"[120,161)",0.20775800710992098,0.1613066653937935,0.6571385926167262,0.6321194132640439,65.54085831206626,-0.6091113388884629,3.1622776601683795,0.0,0.0,38.847050566457376,145.17599885441416,89.9588933639112,900,0.6321194132640439,65.54085831206626,0,124,0.0,0.0017518898653120973,0.0013332265216938455,0.0017731517754409074,0.0017731517754409074,0.15378218071317112,0.15378218071317112,0.0031427769345876364,1.3652239582144978,1024,0.00040558467121865223,129,0.017150212380156862,0.00040558467121865223,129,0.017150212380156862
syn-e6c46c9e2614fdbe79629f9e,full_residual_attention,test_id,multiple_gaussians,random,0.005,"[40,80)",0.2653154729063483,0.09393805609563192,0.38908971447066054,2.5413136691820903,-44.172824057998525,-1.075777973608067,1.0,0.0,0.0,63.35307014716733,84.54425048606873,418.4736963890919,900,2.5413136691820903,-44.172824057998525,0,124,0.0,0.0026476480329954656,0.0018415961112886359,0.002594842031795741,0.002599011469213272,0.20273035328605737,0.20317448121824708,0.0071782810691837515,1.8857944179595632,1024,0.0004241919257083525,63,0.010321072845275302,0.0004255562188774342,63,0.010309049441060474
syn-e6c46c9e2614fdbe79629f9e,residual_no_attention,test_id,multiple_gaussians,random,0.005,"[40,80)",0.1980616568031676,0.07356678186238495,0.2904608338479097,2.1356808156740947,-7.432876589956152,-0.46185704656033755,1.0,0.0,0.0,35.30557790605417,66.21010367614646,418.4736963890919,900,2.1356808156740947,-7.432876589956152,0,124,0.0,0.0008030832905134254,0.0004552927437417734,0.0008406979690590463,0.0008756477949882765,0.06568222426868242,0.06845267463575244,0.0006604213980179157,0.46621976959157596,1024,4.452670373634032e-05,63,0.010321072845275302,4.8305820834673336e-05,63,0.010309049441060474
syn-e6c46c9e2614fdbe79629f9e,direct_sparse_mask,test_id,multiple_gaussians,random,0.005,"[40,80)",0.23281094328618196,0.07786620589422356,0.34142126147629676,2.44337782869461,-24.208384293379652,-0.8765456337490583,1.0,0.0,0.0,48.780841782421646,70.07958530480121,418.4736963890919,900,2.44337782869461,-24.208384293379652,0,124,0.0,0.0015168897658025145,0.000948108802089535,0.0015430363546972633,0.0015600646781533563,0.12055466247574285,0.12195611116201269,0.002356177471074721,0.9708634133396838,1024,0.0001500005550907974,63,0.010321072845275302,0.00015332951340136933,63,0.010309049441060474
